"","GTR","Name","Gene","...4","...5"
"1632","GTR000553482.5","CHOP","DNM1 (9q34.11)","Developmental and epileptic encephalopathy, 31A","Germline"
"1633","GTR000553482.5","CHOP","DYNC1H1 (14q32.31)","Intellectual disability, autosomal dominant 13","Germline"
"1634","GTR000553482.5","CHOP","DYRK1A (21q22.13)","DYRK1A-related intellectual disability syndrome","Germline"
"1635","GTR000553482.5","CHOP","EEF1A2 (20q13.33)","Developmental and epileptic encephalopathy, 33","Germline"
"1636","GTR000553482.5","CHOP","EPM2A (6q24.3)","Lafora disease","Germline"
"1637","GTR000553482.5","CHOP","FGF12 (3q28-29)","Epilepsy","Germline"
"1638","GTR000553482.5","CHOP","FOLR1 (11q13.4)","Cerebral folate transport deficiency","Germline"
"1639","GTR000553482.5","CHOP","FOXG1 (14q12)","Rett syndrome, congenital variant","Germline"
"1640","GTR000553482.5","CHOP","FRRS1L (9q31.3)","Epilepsy","Germline"
"1641","GTR000553482.5","CHOP","GABRA1 (5q34)","Developmental and epileptic encephalopathy, 19

Epilepsy, idiopathic generalized, susceptibility to, 13","Germline"
"1642","GTR000553482.5","CHOP","GABRB2 (5q34)","Epilepsy","Germline"
"1643","GTR000553482.5","CHOP","GABRB3 (15q12)","Developmental and epileptic encephalopathy, 43","Germline"
"1644","GTR000553482.5","CHOP","GABRG2 (5q34)","Febrile seizures, familial, 8","Germline"
"1645","GTR000553482.5","CHOP","GAMT (19p13.3)","Epilepsy","Germline"
"1646","GTR000553482.5","CHOP","GAMT (19p13.3)","Deficiency of guanidinoacetate methyltransferase","Germline"
"1647","GTR000553482.5","CHOP","GNB1 (1p36.33)","Intellectual disability, autosomal dominant 42","Germline"
"1648","GTR000553482.5","CHOP","GRIN1 (9q34.3)","Intellectual disability, autosomal dominant 8","Germline"
"1649","GTR000553482.5","CHOP","GRIN2A (16p13.2)","Landau-Kleffner syndrome","Germline"
"1650","GTR000553482.5","CHOP","GRIN2B (12p13.1)","Developmental and epileptic encephalopathy, 27","Germline"
"1651","GTR000553482.5","CHOP","HCN1 (5p12)","Developmental and epileptic encephalopathy, 24

Generalized epilepsy with febrile seizures plus, type 10","Germline"
"1652","GTR000553482.5","CHOP","HNRNPU (1q44)","Epilepsy","Germline"
"1653","GTR000553482.5","CHOP","HNRNPU (1q44)","Developmental and epileptic encephalopathy, 54","Germline"
"1654","GTR000553482.5","CHOP","IQSEC2 (Xp11.22)","Intellectual disability, X-linked 1","Germline"
"1655","GTR000553482.5","CHOP","ITPA (20p13)","Developmental and epileptic encephalopathy, 35","Germline"
"1656","GTR000553482.5","CHOP","KCNA1 (12p13.32)","Episodic ataxia type 1","Germline"
"1657","GTR000553482.5","CHOP","KCNA2 (1p13.3)","Developmental and epileptic encephalopathy, 32","Germline"
"1658","GTR000553482.5","CHOP","KCNB1 (20q13.13)","Developmental and epileptic encephalopathy, 26","Germline"
"1659","GTR000553482.5","CHOP","KCNC1 (11p15.1)","Progressive myoclonic epilepsy type 7","Germline"
"1660","GTR000553482.5","CHOP","KCNH1 (1q32.2)","Epilepsy","Germline"
"1661","GTR000553482.5","CHOP","KCNJ10 (1q23.2)","EAST syndrome","Germline"
"1662","GTR000553482.5","CHOP","KCNMA1 (10q22.3)","Epilepsy","Germline"
"1663","GTR000553482.5","CHOP","KCNQ2 (20q13.33)","Developmental and epileptic encephalopathy, 7","Germline"
"1664","GTR000553482.5","CHOP","KCNQ3 (8q24.22)","Seizures, benign familial neonatal, 2","Germline"
"1665","GTR000553482.5","CHOP","KCNQ5 (6q13)","Epilepsy","Germline"
"1666","GTR000553482.5","CHOP","KCNT1 (9q34.3)","Autosomal dominant nocturnal frontal lobe epilepsy 5

Developmental and epileptic encephalopathy, 14","Germline"
"1667","GTR000553482.5","CHOP","KCTD7 (7q11.21)","Progressive myoclonic epilepsy type 3","Germline"
"1668","GTR000553482.5","CHOP","LGI1 (10q23.33)","Autosomal dominant epilepsy with auditory features","Germline"
"1669","GTR000553482.5","CHOP","MBD5 (2q23.1)","Intellectual disability, autosomal dominant 1","Germline"
"1670","GTR000553482.5","CHOP","MECP2 (Xq28)","Rett syndrome","Germline"
"1671","GTR000553482.5","CHOP","MEF2C (5q14.3)","Intellectual disability, autosomal dominant 20","Germline"
"1672","GTR000553482.5","CHOP","MFSD8 (4q28.2)","Neuronal ceroid lipofuscinosis 7","Germline"
"1673","GTR000553482.5","CHOP","MTOR (1p36.22)","Epilepsy","Germline"
"1674","GTR000553482.5","CHOP","NBEA (13q13.3)","Epilepsy","Germline"
"1675","GTR000553482.5","CHOP","NEXMIF (Xq13.3)","X-linked intellectual disability, Cantagrel type","Germline"
"1676","GTR000553482.5","CHOP","NHLRC1 (6p22.3)","Lafora disease","Germline"
"1677","GTR000553482.5","CHOP","NPRL2 (3p21.31)","Epilepsy, familial focal, with variable foci 2","Germline"
"1678","GTR000553482.5","CHOP","NPRL3 (16p13.3)","Epilepsy, familial focal, with variable foci 3","Germline"
"1679","GTR000553482.5","CHOP","PACS2 (14q32.33)","Developmental and epileptic encephalopathy, 66","Germline"
"1680","GTR000553482.5","CHOP","PCDH19 (Xq22.1)","Developmental and epileptic encephalopathy, 9","Germline"
"1681","GTR000553482.5","CHOP","PGAP3 (17q12)","Hyperphosphatasia with intellectual disability syndrome 4","Germline"
"1682","GTR000553482.5","CHOP","PIGA (Xp22.2)","Multiple congenital anomalies-hypotonia-seizures syndrome 2","Germline"
"1683","GTR000553482.5","CHOP","PIGN (18q21.33)","Multiple congenital anomalies-hypotonia-seizures syndrome 1","Germline"
"1684","GTR000553482.5","CHOP","PIGT (20q13.12)","Multiple congenital anomalies-hypotonia-seizures syndrome 3","Germline"
"1685","GTR000553482.5","CHOP","PIGV (1p36.11)","Hyperphosphatasia with intellectual disability syndrome 1","Germline"
"1686","GTR000553482.5","CHOP","PNKP (19q13.33)","Microcephaly, seizures, and developmental delay","Germline"
"1687","GTR000553482.5","CHOP","PNPO (17q21.32)","Pyridoxal phosphate-responsive seizures","Germline"
"1688","GTR000553482.5","CHOP","POLG (15q26.1)","Mitochondrial DNA depletion syndrome 1

Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 1

Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 1","Germline"
"1689","GTR000553482.5","CHOP","PPP3CA (4q24)","Epileptic encephalopathy, infantile or early childhood, 1","Germline"
"1690","GTR000553482.5","CHOP","PPT1 (1p34.2)","Neuronal ceroid lipofuscinosis 1","Germline"
"1691","GTR000553482.5","CHOP","PRICKLE1 (12q12)","Epilepsy, progressive myoclonic, 1B","Germline"
"1692","GTR000553482.5","CHOP","PRRT2 (16p11.2)","Seizures, benign familial infantile, 2","Germline"
"1693","GTR000553482.5","CHOP","PURA (5q31.3)","PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome","Germline"
"1694","GTR000553482.5","CHOP","QARS1 (3p21.31)","Diffuse cerebral and cerebellar atrophy - intractable seizures - progressive microcephaly syndrome","Germline"
"1695","GTR000553482.5","CHOP","ROGDI (16p13.3)","Epilepsy","Germline"
"1696","GTR000553482.5","CHOP","RORB (9q21.13)","Epilepsy, idiopathic generalized, susceptibility to, 15","Germline"
"1697","GTR000553482.5","CHOP","SCARB2 (4q21.1)","Action myoclonus-renal failure syndrome","Germline"
"1698","GTR000553482.5","CHOP","SCN1A (2q24.3)","Generalized epilepsy with febrile seizures plus, type 2

Severe myoclonic epilepsy in infancy","Germline"
"1699","GTR000553482.5","CHOP","SCN1B (19q13.11)","Developmental and epileptic encephalopathy, 52

Generalized epilepsy with febrile seizures plus, type 1","Germline"
"1700","GTR000553482.5","CHOP","SCN2A (2q24.3)","Developmental and epileptic encephalopathy, 11

Seizures, benign familial infantile, 3","Germline"
"1701","GTR000553482.5","CHOP","SCN3A (2q24.3)","Developmental and epileptic encephalopathy, 62","Germline"
"1702","GTR000553482.5","CHOP","SCN8A (12q13.13)","Developmental and epileptic encephalopathy, 13

Seizures, benign familial infantile, 5","Germline"
"1703","GTR000553482.5","CHOP","SERPINI1 (3q26.1)","Familial encephalopathy with neuroserpin inclusion bodies","Germline"
"1704","GTR000553482.5","CHOP","SLC12A5 (20q13.12)","Developmental and epileptic encephalopathy, 34","Germline"
"1705","GTR000553482.5","CHOP","SLC13A5 (17p13.1)","Developmental and epileptic encephalopathy, 25","Germline"
"1706","GTR000553482.5","CHOP","SLC19A3 (2q36.3)","Epilepsy","Germline"
"1707","GTR000553482.5","CHOP","SLC25A12 (2q31.1)","Epilepsy","Germline"
"1708","GTR000553482.5","CHOP","SLC25A22 (11p15.5)","Early myoclonic encephalopathy","Germline"
"1709","GTR000553482.5","CHOP","SLC2A1 (1p34.2)","Epilepsy, idiopathic generalized, susceptibility to, 12","Germline"
"1710","GTR000553482.5","CHOP","SLC35A2 (Xp11.23)","SLC35A2-congenital disorder of glycosylation","Germline"
"1711","GTR000553482.5","CHOP","SLC6A1 (3p25.3)","Myoclonic-astatic epilepsy","Germline"
"1712","GTR000553482.5","CHOP","SLC6A8 (Xq28)","Creatine transporter deficiency","Germline"
"1713","GTR000553482.5","CHOP","SMC1A (Xp11.22)","Developmental and epileptic encephalopathy, 85, with or without midline brain defects","Germline"
"1714","GTR000553482.5","CHOP","SNAP25 (20p12.2)","Congenital myasthenic syndrome 18","Germline"
"1715","GTR000553482.5","CHOP","ST3GAL5 (2p11.2)","GM3 synthase deficiency","Germline"
"1716","GTR000553482.5","CHOP","STX1B (16p11.2)","Generalized epilepsy with febrile seizures plus, type 9","Germline"
"1717","GTR000553482.5","CHOP","STXBP1 (9q34.11)","Developmental and epileptic encephalopathy, 4","Germline"
"1718","GTR000553482.5","CHOP","SYN1 (Xp11.3-11.23)","Epilepsy, X-linked 1, with variable learning disabilities and behavior disorders","Germline"
"1719","GTR000553482.5","CHOP","SYNGAP1 (6p21.32)","Intellectual disability, autosomal dominant 5","Germline"
"1720","GTR000553482.5","CHOP","SYNJ1 (21q22.11)","Developmental and epileptic encephalopathy, 53","Germline"
"1721","GTR000553482.5","CHOP","TBC1D24 (16p13.3)","Developmental and epileptic encephalopathy, 16

Developmental and epileptic encephalopathy, 84

Familial infantile myoclonic epilepsy","Germline"
"1722","GTR000553482.5","CHOP","TBCK (4q24)","Hypotonia, infantile, with psychomotor retardation and characteristic facies 3","Germline"
"1723","GTR000553482.5","CHOP","TCF4 (18q21.2)","Pitt-Hopkins syndrome","Germline"
"1724","GTR000553482.5","CHOP","TPK1 (7q35)","Childhood encephalopathy due to thiamine pyrophosphokinase deficiency","Germline"
"1725","GTR000553482.5","CHOP","TPP1 (11p15.4)","Autosomal recessive spinocerebellar ataxia 7","Germline"
"1726","GTR000553482.5","CHOP","TSC1 (9q34.13)","Tuberous sclerosis 1","Germline"
"1727","GTR000553482.5","CHOP","TSC2 (16p13.3)","Tuberous sclerosis 2","Germline"
"1728","GTR000553482.5","CHOP","UBA5 (3q22.1)","Developmental and epileptic encephalopathy, 44","Germline"
"1729","GTR000553482.5","CHOP","UBE3A (15q11.2)","Angelman syndrome","Germline"
"1730","GTR000553482.5","CHOP","UGDH (4p14)","Developmental and epileptic encephalopathy, 84","Germline"
"1731","GTR000553482.5","CHOP","WDR45 (Xp11.23)","Neurodegeneration with brain iron accumulation 5","Germline"
"1732","GTR000553482.5","CHOP","WWOX (16q23.1-23.2)","Developmental and epileptic encephalopathy, 28","Germline"
"1733","GTR000553482.5","CHOP","ZEB2 (2q22.3)","Mowat-Wilson syndrome","Germline"
"1734","GTR000552213.1","OHSU","ABAT (16p13.2)","Seizure","Germline"
"1735","GTR000552213.1","OHSU","ADGRG1 (16q21)","Seizure","Germline"
"1736","GTR000552213.1","OHSU","ADGRV1 (5q14.3)","Not reported","Not-reported"
"1737","GTR000552213.1","OHSU","ADSL (22q13.1)","Seizure","Germline"
"1738","GTR000552213.1","OHSU","ALDH5A1 (6p22.3)","Seizure","Germline"
"1739","GTR000552213.1","OHSU","ALDH7A1 (5q23.2)","Seizure","Germline"
"1740","GTR000552213.1","OHSU","AMT (3p21.31)","Seizures, benign familial infantile, 2","Germline"
"1741","GTR000552213.1","OHSU","ARHGEF9 (Xq11.1)","Seizure","Germline"
"1742","GTR000552213.1","OHSU","ARX (Xp21.3)","Seizure","Germline"
"1743","GTR000552213.1","OHSU","ASPM (1q31.3)","Seizure","Germline"
"1744","GTR000552213.1","OHSU","ATP1A2 (1q23.2)","Seizure","Germline"
"1745","GTR000552213.1","OHSU","BTD (3p25.1)","Seizure","Germline"
"1746","GTR000552213.1","OHSU","CACNA1A (19p13.13)","Seizure","Germline"
"1747","GTR000552213.1","OHSU","CACNB4 (2q23.3)","Not reported","Not-reported"
"1748","GTR000552213.1","OHSU","CASK (Xp11.4)","Seizure","Germline"
"1749","GTR000552213.1","OHSU","CASR (3q13.33-21.1)","Seizure","Germline"
"1750","GTR000552213.1","OHSU","CDKL5 (Xp22.13)","Seizure","Germline"
"1751","GTR000552213.1","OHSU","CHRNA2 (8p21.2)","Seizure","Germline"
"1752","GTR000552213.1","OHSU","CHRNA4 (20q13.33)","Seizure","Germline"
"1753","GTR000552213.1","OHSU","CHRNB2 (1q21.3)","Seizure","Germline"
"1754","GTR000552213.1","OHSU","CLN3 (16p12.1)","Seizure","Germline"
"1755","GTR000552213.1","OHSU","CLN5 (13q22.3)","Seizure","Germline"
"1756","GTR000552213.1","OHSU","CLN6 (15q23)","Seizure","Germline"
"1757","GTR000552213.1","OHSU","CLN8 (8p23.3)","Seizure","Germline"
"1758","GTR000552213.1","OHSU","CNTNAP2 (7q35-36.1)","Seizure","Germline"
"1759","GTR000552213.1","OHSU","CPA6 (8q13.2)","Seizure","Germline"
"1760","GTR000552213.1","OHSU","CSTB (21q22.3)","Not reported","Not-reported"
"1761","GTR000552213.1","OHSU","CTSD (11p15.5)","Seizure","Germline"
"1762","GTR000552213.1","OHSU","DCX (Xq23)","Seizure","Germline"
"1763","GTR000552213.1","OHSU","DNAJC5 (20q13.33)","Seizure","Germline"
"1764","GTR000552213.1","OHSU","EFHC1 (6p12.2)","Seizure","Germline"
"1765","GTR000552213.1","OHSU","EPM2A (6q24.3)","Not reported","Not-reported"
"1766","GTR000552213.1","OHSU","FLNA (Xq28)","Seizure","Germline"
"1767","GTR000552213.1","OHSU","FOLR1 (11q13.4)","Seizure","Germline"
"1768","GTR000552213.1","OHSU","FOXG1 (14q12)","Seizure","Germline"
"1769","GTR000552213.1","OHSU","GABRA1 (5q34)","Seizures, benign familial infantile, 2","Germline"
"1770","GTR000552213.1","OHSU","GABRG2 (5q34)","Seizures, benign familial infantile, 2","Germline"
"1771","GTR000552213.1","OHSU","GAMT (19p13.3)","Seizure","Germline"
"1772","GTR000552213.1","OHSU","GATM (15q21.1)","Not reported","Not-reported"
"1773","GTR000552213.1","OHSU","GCH1 (14q22.2)","Seizure","Germline"
"1774","GTR000552213.1","OHSU","GLDC (9p24.1)","Seizure","Germline"
"1775","GTR000552213.1","OHSU","GOSR2 (17q21.32)","Not reported","Not-reported"
"1776","GTR000552213.1","OHSU","GRIN2A (16p13.2)","Seizure","Germline"
"1777","GTR000552213.1","OHSU","KCNJ10 (1q23.2)","Seizure","Germline"
"1778","GTR000552213.1","OHSU","KCNMA1 (10q22.3)","Generalized epilepsy","Germline"
"1779","GTR000552213.1","OHSU","KCNQ2 (20q13.33)","Seizure","Germline"
"1780","GTR000552213.1","OHSU","KCNQ3 (8q24.22)","Seizure","Germline"
"1781","GTR000552213.1","OHSU","KCTD7 (7q11.21)","Not reported","Not-reported"
"1782","GTR000552213.1","OHSU","LGI1 (10q23.33)","Not reported","Not-reported"
"1783","GTR000552213.1","OHSU","LIAS (4p14)","Seizure","Germline"
"1784","GTR000552213.1","OHSU","MAGI2 (7q21.11)","Epilepsy","Germline"
"1785","GTR000552213.1","OHSU","MBD5 (2q23.1)","Seizures, benign familial infantile, 2","Germline"
"1786","GTR000552213.1","OHSU","MCPH1 (8p23.1)","Seizure","Germline"
"1787","GTR000552213.1","OHSU","MECP2 (Xq28)","Seizure","Germline"
"1788","GTR000552213.1","OHSU","MEF2C (5q14.3)","Seizure","Germline"
"1789","GTR000552213.1","OHSU","MFSD8 (4q28.2)","Not reported","Not-reported"
"1790","GTR000552213.1","OHSU","MMACHC (1p34.1)","Not reported","Not-reported"
"1791","GTR000552213.1","OHSU","MTHFR (1p36.22)","Seizure","Germline"
"1792","GTR000552213.1","OHSU","NHLRC1 (6p22.3)","Not reported","Not-reported"
"1793","GTR000552213.1","OHSU","NRXN1 (2p16.3)","Not reported","Not-reported"
"1794","GTR000552213.1","OHSU","OPHN1 (Xq12)","Seizure","Germline"
"1795","GTR000552213.1","OHSU","PAFAH1B1 (17p13.3)","Seizure","Germline"
"1796","GTR000552213.1","OHSU","PCBD1 (10q22.1)","Not reported","Not-reported"
"1797","GTR000552213.1","OHSU","PHGDH (1p12)","Seizure","Germline"
"1798","GTR000552213.1","OHSU","PLCB1 (20p12.3)","Seizures, benign familial infantile, 2","Germline"
"1799","GTR000552213.1","OHSU","PNKP (19q13.33)","Seizures, benign familial infantile, 2","Germline"
"1800","GTR000552213.1","OHSU","PNPO (17q21.32)","Seizure","Germline"
"1801","GTR000552213.1","OHSU","POLG (15q26.1)","Seizure","Germline"
"1802","GTR000552213.1","OHSU","PPT1 (1p34.2)","Seizure","Germline"
"1803","GTR000552213.1","OHSU","PRICKLE1 (12q12)","Not reported","Not-reported"
"1804","GTR000552213.1","OHSU","PRICKLE2 (3p14.1)","Not reported","Not-reported"
"1805","GTR000552213.1","OHSU","PRRT2 (16p11.2)","Seizure","Germline"
"1806","GTR000552213.1","OHSU","PSPH (7p11.2)","Seizure","Germline"
"1807","GTR000552213.1","OHSU","PTS (11q23.1)","Seizure","Germline"
"1808","GTR000552213.1","OHSU","QDPR (4p15.32)","Seizure","Germline"
"1809","GTR000552213.1","OHSU","SCARB2 (4q21.1)","Not reported","Not-reported"
"1810","GTR000552213.1","OHSU","SCN1A (2q24.3)","Seizure","Germline"
"1811","GTR000552213.1","OHSU","SCN1B (19q13.11)","Generalized epilepsy","Germline"
"1812","GTR000552213.1","OHSU","SCN2A (2q24.3)","Seizure","Germline"
"1813","GTR000552213.1","OHSU","SCN8A (12q13.13)","Seizures, benign familial infantile, 2","Germline"
"1814","GTR000552213.1","OHSU","SCN9A (2q24.3)","Generalized epilepsy

Seizures, benign familial infantile, 2","Germline"
"1815","GTR000552213.1","OHSU","SLC19A3 (2q36.3)","Seizure","Germline"
"1816","GTR000552213.1","OHSU","SLC25A22 (11p15.5)","Seizures, benign familial infantile, 2","Germline"
"1817","GTR000552213.1","OHSU","SLC2A1 (1p34.2)","Seizure

Seizures, benign familial infantile, 2","Germline"
"1818","GTR000552213.1","OHSU","SLC6A8 (Xq28)","Seizure","Germline"
"1819","GTR000552213.1","OHSU","SLC9A6 (Xq26.3)","Seizure

Seizures, benign familial infantile, 2","Germline"
"1820","GTR000552213.1","OHSU","SPTAN1 (9q34.11)","Seizure","Germline"
"1821","GTR000552213.1","OHSU","STXBP1 (9q34.11)","Seizures, benign familial infantile, 2","Germline"
"1822","GTR000552213.1","OHSU","SYN1 (Xp11.3-11.23)","Not reported","Not-reported"
"1823","GTR000552213.1","OHSU","TBC1D24 (16p13.3)","Seizure","Germline"
"1824","GTR000552213.1","OHSU","TPP1 (11p15.4)","Seizure","Germline"
"1825","GTR000552213.1","OHSU","TSC1 (9q34.13)","Seizure","Germline"
"1826","GTR000552213.1","OHSU","TSC2 (16p13.3)","Seizure","Germline"
"1827","GTR000552213.1","OHSU","TSEN54 (17q25.1)","Seizure","Germline"
"1828","GTR000552213.1","OHSU","UBE3A (15q11.2)","Seizure","Germline"
"1829","GTR000552213.1","OHSU","WDR45 (Xp11.23)","Seizure","Germline"
"1830","GTR000552213.1","OHSU","WDR62 (19q13.12)","Seizure","Germline"
"1831","GTR000552213.1","OHSU","ZEB2 (2q22.3)","Seizure","Germline"
